,odd src,odd href,odd,silver,odd (2),odd href (2),dbclubcrest src,odd href (3),dbclubcrest src (2),odd href (4),dbnationflag src,swapHeader,swapHeader (2),swapHeader (3),swapHeader (4),swapHeader (5),swapHeader (6),odd (3),odd (4),even src,even href,even,even (2),even href (2),even href (3),even href (4),even (3),even (4),silverrare,bronze,bronzerare,gold,goldrare,legend,carniball,goldif
1558,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/15962/aston-oxborough,Aston Oxborough,,GK,https://wefut.com/club/83/25,https://static.wefut.com/assets/images/fut25/clubbadges/83.png,https://wefut.com/league/50/25,https://static.wefut.com/assets/images/fut25/leaguebadges/50.png,https://wefut.com/nation/14/25,https://static.wefut.com/assets/images/nation_flag/14.jpg,59,60,56,57,43,58,2★,1★,,,,,,,,,,,59.0,,,,,,
1559,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/112259.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/61.png,,https://static.wefut.com/assets/images/nation_flag/14.jpg,59,58,59,61,45,58,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/15953/lewis-ward,Lewis Ward,GK,https://wefut.com/club/112259/25,https://wefut.com/league/61/25,https://wefut.com/nation/14/25,2★,1★,,59.0,,,,,,
1560,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/15951/du-jia,Du Jia,,GK,https://wefut.com/club/112540/25,https://static.wefut.com/assets/images/fut25/clubbadges/112540.png,https://wefut.com/league/2012/25,https://static.wefut.com/assets/images/fut25/leaguebadges/2012.png,https://wefut.com/nation/155/25,https://static.wefut.com/assets/images/nation_flag/155.jpg,57,54,52,60,49,58,3★,1★,,,,,,,,,,,59.0,,,,,,
1561,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/111769.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/2012.png,,https://static.wefut.com/assets/images/nation_flag/155.jpg,57,58,55,59,46,59,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/15950/zou-dehai,Zou Dehai,GK,https://wefut.com/club/111769/25,https://wefut.com/league/2012/25,https://wefut.com/nation/155/25,3★,1★,,59.0,,,,,,
1562,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/15946/kacper-rosa,Kacper Rosa,,GK,https://wefut.com/club/111097/25,https://static.wefut.com/assets/images/fut25/clubbadges/111097.png,https://wefut.com/league/66/25,https://static.wefut.com/assets/images/fut25/leaguebadges/66.png,https://wefut.com/nation/37/25,https://static.wefut.com/assets/images/nation_flag/37.jpg,59,56,61,60,41,60,3★,1★,,,,,,,,,,,59.0,,,,,,
1563,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/111395.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/351.png,,https://static.wefut.com/assets/images/nation_flag/195.jpg,60,58,58,61,40,57,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/15941/matthew-acton,Matthew Acton,GK,https://wefut.com/club/111395/25,https://wefut.com/league/351/25,https://wefut.com/nation/195/25,2★,1★,,59.0,,,,,,
1564,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/15940/abdullah-al-owayshir,Abdullah Al Owayshir,,GK,https://wefut.com/club/112096/25,https://static.wefut.com/assets/images/fut25/clubbadges/112096.png,https://wefut.com/league/350/25,https://static.wefut.com/assets/images/fut25/leaguebadges/350.png,https://wefut.com/nation/183/25,https://static.wefut.com/assets/images/nation_flag/183.jpg,64,56,55,62,38,54,3★,1★,,,,,,,,,,,59.0,,,,,,
1565,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/423.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/65.png,,https://static.wefut.com/assets/images/nation_flag/25.jpg,60,58,59,60,44,58,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/15938/danny-rogers,Danny Rogers,GK,https://wefut.com/club/423/25,https://wefut.com/league/65/25,https://wefut.com/nation/25/25,3★,1★,,59.0,,,,,,
1566,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/15935/joe-day,Joe Day,,GK,https://wefut.com/club/1936/25,https://static.wefut.com/assets/images/fut25/clubbadges/1936.png,https://wefut.com/league/61/25,https://static.wefut.com/assets/images/fut25/leaguebadges/61.png,https://wefut.com/nation/14/25,https://static.wefut.com/assets/images/nation_flag/14.jpg,57,56,57,59,51,60,2★,1★,,,,,,,,,,,59.0,,,,,,
1567,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/1473.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/83.png,,https://static.wefut.com/assets/images/nation_flag/167.jpg,57,59,58,56,33,60,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/15928/cho-soo-hyuk,Cho Soo Hyuk,GK,https://wefut.com/club/1473/25,https://wefut.com/league/83/25,https://wefut.com/nation/167/25,3★,1★,,59.0,,,,,,
1568,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/15926/mark-oxley,Mark Oxley,,GK,https://wefut.com/club/112222/25,https://static.wefut.com/assets/images/fut25/clubbadges/112222.png,https://wefut.com/league/61/25,https://static.wefut.com/assets/images/fut25/leaguebadges/61.png,https://wefut.com/nation/14/25,https://static.wefut.com/assets/images/nation_flag/14.jpg,56,59,61,56,30,60,2★,1★,,,,,,,,,,,59.0,,,,,,
1569,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/1713.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/189.png,,https://static.wefut.com/assets/images/nation_flag/47.jpg,63,58,59,58,20,54,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/15909/antonio-spagnoli,Antonio Spagnoli,GK,https://wefut.com/club/1713/25,https://wefut.com/league/189/25,https://wefut.com/nation/47/25,2★,1★,,59.0,,,,,,
1570,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/15898/alexandru-rosca,Alexandru Roșca,,GK,https://wefut.com/club/100757/25,https://static.wefut.com/assets/images/fut25/clubbadges/100757.png,https://wefut.com/league/330/25,https://static.wefut.com/assets/images/fut25/leaguebadges/330.png,https://wefut.com/nation/39/25,https://static.wefut.com/assets/images/nation_flag/39.jpg,61,57,55,58,31,57,3★,1★,,,,,,,,,,,59.0,,,,,,
1571,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/100804.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/50.png,,https://static.wefut.com/assets/images/nation_flag/42.jpg,60,59,62,62,24,56,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/15897/josh-rae,Josh Rae,GK,https://wefut.com/club/100804/25,https://wefut.com/league/50/25,https://wefut.com/nation/42/25,2★,1★,,59.0,,,,,,
1572,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/15889/dominik-draband,Dominik Draband,,GK,https://wefut.com/club/110697/25,https://static.wefut.com/assets/images/fut25/clubbadges/110697.png,https://wefut.com/league/2076/25,https://static.wefut.com/assets/images/fut25/leaguebadges/2076.png,https://wefut.com/nation/21/25,https://static.wefut.com/assets/images/nation_flag/21.jpg,62,56,55,61,16,59,3★,1★,,,,,,,,,,,59.0,,,,,,
1573,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/131477.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/2221.png,,https://static.wefut.com/assets/images/nation_flag/95.jpg,61,58,54,62,27,56,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/15884/emmie-allen,Emmie Allen,GK,https://wefut.com/club/131477/25,https://wefut.com/league/2221/25,https://wefut.com/nation/95/25,3★,1★,,59.0,,,,,,
1574,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/15879/angel-espinola,Ángel Espínola,,GK,https://wefut.com/club/111006/25,https://static.wefut.com/assets/images/fut25/clubbadges/111006.png,https://wefut.com/league/1014/25,https://static.wefut.com/assets/images/fut25/leaguebadges/1014.png,https://wefut.com/nation/52/25,https://static.wefut.com/assets/images/nation_flag/52.jpg,56,57,58,61,24,59,2★,1★,,,,,,,,,,,59.0,,,,,,
1575,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/1013.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/1003.png,,https://static.wefut.com/assets/images/nation_flag/52.jpg,58,59,58,60,27,58,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/15871/mateo-clemente,Mateo Clemente,GK,https://wefut.com/club/1013/25,https://wefut.com/league/1003/25,https://wefut.com/nation/52/25,2★,1★,,59.0,,,,,,
1576,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/15857/nicolas-claa,Nicólas Claa,,GK,https://wefut.com/club/110395/25,https://static.wefut.com/assets/images/fut25/clubbadges/110395.png,https://wefut.com/league/1014/25,https://static.wefut.com/assets/images/fut25/leaguebadges/1014.png,https://wefut.com/nation/52/25,https://static.wefut.com/assets/images/nation_flag/52.jpg,61,59,58,62,21,59,2★,1★,,,,,,,,,,,59.0,,,,,,
1577,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/15048.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/61.png,,https://static.wefut.com/assets/images/nation_flag/25.jpg,57,58,58,58,27,59,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/15843/joe-murphy,Joe Murphy,GK,https://wefut.com/club/15048/25,https://wefut.com/league/61/25,https://wefut.com/nation/25/25,3★,1★,,59.0,,,,,,
1578,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/19115/billy-crellin,Billy Crellin,,GK,https://wefut.com/club/110313/25,https://static.wefut.com/assets/images/fut25/clubbadges/110313.png,https://wefut.com/league/61/25,https://static.wefut.com/assets/images/fut25/leaguebadges/61.png,https://wefut.com/nation/14/25,https://static.wefut.com/assets/images/nation_flag/14.jpg,58,57,57,61,33,56,3★,1★,,,,,,,,,,,,58.0,,,,,
1579,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/172.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/2076.png,,https://static.wefut.com/assets/images/nation_flag/21.jpg,59,58,56,59,56,58,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/16725/fabian-scherger,Fabian Scherger,GK,https://wefut.com/club/172/25,https://wefut.com/league/2076/25,https://wefut.com/nation/21/25,4★,1★,,,58.0,,,,,
1580,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/16714/mamadou-diop,Mamadou Diop,,GK,https://wefut.com/club/1805/25,https://static.wefut.com/assets/images/fut25/clubbadges/1805.png,https://wefut.com/league/17/25,https://static.wefut.com/assets/images/fut25/leaguebadges/17.png,https://wefut.com/nation/127/25,https://static.wefut.com/assets/images/nation_flag/127.jpg,61,54,59,66,28,53,3★,1★,,,,,,,,,,,,58.0,,,,,
1581,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/111380.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/10.png,,https://static.wefut.com/assets/images/nation_flag/47.jpg,60,59,60,58,39,56,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/16694/stijn-keller,Stijn Keller,GK,https://wefut.com/club/111380/25,https://wefut.com/league/10/25,https://wefut.com/nation/47/25,2★,1★,,,58.0,,,,,
1582,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/16668/peng-peng,Peng Peng,,GK,https://wefut.com/club/131487/25,https://static.wefut.com/assets/images/fut25/clubbadges/131487.png,https://wefut.com/league/2012/25,https://static.wefut.com/assets/images/fut25/leaguebadges/2012.png,https://wefut.com/nation/155/25,https://static.wefut.com/assets/images/nation_flag/155.jpg,58,56,52,65,17,57,2★,1★,,,,,,,,,,,,58.0,,,,,
1583,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/111065.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/39.png,,https://static.wefut.com/assets/images/nation_flag/95.jpg,60,57,58,61,22,59,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/16653/gavin-beavers,Gavin Beavers,GK,https://wefut.com/club/111065/25,https://wefut.com/league/39/25,https://wefut.com/nation/95/25,2★,1★,,,58.0,,,,,
1584,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/16617/moon-hyun-ho,Moon Hyun Ho,,GK,https://wefut.com/club/1473/25,https://static.wefut.com/assets/images/fut25/clubbadges/1473.png,https://wefut.com/league/83/25,https://static.wefut.com/assets/images/fut25/leaguebadges/83.png,https://wefut.com/nation/167/25,https://static.wefut.com/assets/images/nation_flag/167.jpg,62,51,48,66,31,52,3★,1★,,,,,,,,,,,,58.0,,,,,
1585,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/1786.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/1.png,,https://static.wefut.com/assets/images/nation_flag/117.jpg,60,57,61,59,64,58,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/16604/emmanuel-ogura,Emmanuel Ogura,GK,https://wefut.com/club/1786/25,https://wefut.com/league/1/25,https://wefut.com/nation/117/25,2★,1★,,,58.0,,,,,
1586,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/16602/aron-van-lare,Aron van Lare,,GK,https://wefut.com/club/1904/25,https://static.wefut.com/assets/images/fut25/clubbadges/1904.png,https://wefut.com/league/10/25,https://static.wefut.com/assets/images/fut25/leaguebadges/10.png,https://wefut.com/nation/34/25,https://static.wefut.com/assets/images/nation_flag/34.jpg,61,59,62,60,36,59,3★,1★,,,,,,,,,,,,58.0,,,,,
1587,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/111091.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/66.png,,https://static.wefut.com/assets/images/nation_flag/37.jpg,57,56,55,62,32,57,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/16594/szymon-weirauch,Szymon Weirauch,GK,https://wefut.com/club/111091/25,https://wefut.com/league/66/25,https://wefut.com/nation/37/25,2★,1★,,,58.0,,,,,
1588,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/16506/david-harrington,David Harrington,,GK,https://wefut.com/club/112260/25,https://static.wefut.com/assets/images/fut25/clubbadges/112260.png,https://wefut.com/league/61/25,https://static.wefut.com/assets/images/fut25/leaguebadges/61.png,https://wefut.com/nation/25/25,https://static.wefut.com/assets/images/nation_flag/25.jpg,59,59,56,59,21,59,3★,1★,,,,,,,,,,,,58.0,,,,,
1589,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/7.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/13.png,,https://static.wefut.com/assets/images/nation_flag/14.jpg,58,57,57,61,33,56,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/16487/billy-crellin,Billy Crellin,GK,https://wefut.com/club/7/25,https://wefut.com/league/13/25,https://wefut.com/nation/14/25,3★,1★,,,58.0,,,,,
1590,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/16485/shi-xiaodong,Shi Xiaodong,,GK,https://wefut.com/club/112979/25,https://static.wefut.com/assets/images/fut25/clubbadges/112979.png,https://wefut.com/league/2012/25,https://static.wefut.com/assets/images/fut25/leaguebadges/2012.png,https://wefut.com/nation/155/25,https://static.wefut.com/assets/images/nation_flag/155.jpg,54,55,57,58,29,57,3★,1★,,,,,,,,,,,,58.0,,,,,
1591,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/111139.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/39.png,,https://static.wefut.com/assets/images/nation_flag/95.jpg,54,57,55,52,38,65,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/16477/logan-ketterer,Logan Ketterer,GK,https://wefut.com/club/111139/25,https://wefut.com/league/39/25,https://wefut.com/nation/95/25,1★,1★,,,58.0,,,,,
1592,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/16451/michael-kelly,Michael Kelly,,GK,https://wefut.com/club/110313/25,https://static.wefut.com/assets/images/fut25/clubbadges/110313.png,https://wefut.com/league/61/25,https://static.wefut.com/assets/images/fut25/leaguebadges/61.png,https://wefut.com/nation/25/25,https://static.wefut.com/assets/images/nation_flag/25.jpg,59,58,56,58,29,59,2★,1★,,,,,,,,,,,,58.0,,,,,
1593,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/1924.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/61.png,,https://static.wefut.com/assets/images/nation_flag/14.jpg,61,58,53,55,58,58,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/16443/ryan-boot,Ryan Boot,GK,https://wefut.com/club/1924/25,https://wefut.com/league/61/25,https://wefut.com/nation/14/25,2★,1★,,,58.0,,,,,
1594,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/16432/colin-doyle,Colin Doyle,,GK,https://wefut.com/club/1804/25,https://static.wefut.com/assets/images/fut25/clubbadges/1804.png,https://wefut.com/league/61/25,https://static.wefut.com/assets/images/fut25/leaguebadges/61.png,https://wefut.com/nation/25/25,https://static.wefut.com/assets/images/nation_flag/25.jpg,57,58,57,56,32,60,3★,1★,,,,,,,,,,,,58.0,,,,,
1595,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/34.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/20.png,,https://static.wefut.com/assets/images/nation_flag/21.jpg,52,58,52,63,26,55,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/16413/luca-podlech,Luca Podlech,GK,https://wefut.com/club/34/25,https://wefut.com/league/20/25,https://wefut.com/nation/21/25,3★,1★,,,58.0,,,,,
1596,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/19116/luca-ashby-hammond,Luca Ashby-Hammond,,GK,https://wefut.com/club/1802/25,https://static.wefut.com/assets/images/fut25/clubbadges/1802.png,https://wefut.com/league/61/25,https://static.wefut.com/assets/images/fut25/leaguebadges/61.png,https://wefut.com/nation/14/25,https://static.wefut.com/assets/images/nation_flag/14.jpg,59,58,56,62,24,54,3★,1★,,,,,,,,,,,58.0,,,,,,
1597,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/112390.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/350.png,,https://static.wefut.com/assets/images/nation_flag/183.jpg,58,59,57,59,32,56,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/19114/habib-al-watyan,Habib Al Watyan,GK,https://wefut.com/club/112390/25,https://wefut.com/league/350/25,https://wefut.com/nation/183/25,3★,1★,,58.0,,,,,,
